grid side,n quadrants,n pairs per quadrant,n agents,mean resource capacity,max cluster size,offset,k,seed,time global,model times global,resolution times global,status global,LB global,UB global,n clusters,n agents per cluster,similarity index,cluster similarity indexes,min cluster similarity index,max mean intercluster similarity,silhouette score,cluster congestion indexes,cluster congestion indexes absolute,cluster congestion ratio max,global congestion absolute,global congestion ratio max,cross congestion absolute,cross congestion rate,cross congestion share,normalized macro components,max eigengap,clustering distortion ratio,absorption rate,forced fragmentation,model times clusters,resolution times clusters,unassigned agents,final unassigned agents,model times repair,resolution times repair,final tolerance,LB heuristic,UB heuristic,status heuristic,time heuristic,gap,speedup
60,6,150,4500,8,750,2,10,3373,4.924234992824495,[1.252215638756752],[3.672019354067743],OPTIMAL,231.0,231.0,7,"[725, 715, 695, 645, 605, 505, 610]",0.8863648660650526,"[0.9144362567723272, 0.8933724880366768, 0.8120169424722378, 0.8476918490610396, 0.7886932406102852, 0.6695618402792435, 0.6178751773048947]",0.6178751773048947,0.015684598081158,0.0026727416675648,"[0.20729101537555858, 0.15299211229864582, 0.09931657911027268, 0.14152964566869425, 0.16365354362493148, 0.18045359110590933, 0.11031859548385743]","[150.28598614727997, 109.38936029353177, 69.02502248163951, 91.28662145630778, 99.01039389308355, 91.12906350848421, 67.29434324515303]","[2.2159967829186984, 2.5590634901267646, 2.163345534068589, 1.9537842848365805, 2.1041185279126102, 2.307568569673162, 1.6741223731763064]",793.5928621522033,2.5590634901267646,116.1720711267235,0.0258160158059385,0.1463874949826558,0.1428571428571428,287.1585076370226,0.1428571428571428,0.16666666666666666,6.000000000000003,"[0.17046624794602394, 0.5995190981775522, 0.15686868876218796, 0.11774812918156385, 0.12498568836599588, 0.11475435271859169, 0.14623405318707228]","[0.14788917358964682, 0.12737384531646967, 0.10378051456063986, 0.08840534184128046, 0.1104574603959918, 0.07558883354067802, 0.06954291928559542]","[394, 956, 1518]",1518.0,"[0.12206304632127285, 1.1449728580191731, 0.8357725311070681]","[0.002847561612725258, 0.07883400842547417, 0.3783893482759595]",2.0,297.0,297.0,OPTIMAL,7.363795568235218,28.571428571428573,0.6687088128934329
60,6,150,4500,8,750,2,10,3374,4.181992105208337,[1.2461508363485336],[2.9358412688598037],OPTIMAL,195.0,195.0,7,"[745, 710, 685, 680, 535, 485, 660]",0.8670580886953387,"[0.828888952161265, 0.8446326304735298, 0.836301528868793, 0.7513137656613291, 0.8170913885841334, 0.6253628062073028, 0.6220602158634465]",0.6220602158634465,0.0158121542399309,0.0029694389964512,"[0.14720849677864997, 0.19594775757820973, 0.1047947259158066, 0.14805696673245622, 0.3451851566520865, 0.09984480082267448, 0.14185691067679645]","[109.67033010009422, 139.1229078805289, 71.78438725232752, 100.67873737807024, 184.67405880886628, 48.424728398997125, 93.62556104668566]","[2.2354570518708754, 2.1537842848365805, 1.6897915448613035, 2.153784284836581, 2.1827284933179865, 1.9653382136274353, 2.481672767034295]",862.1203485487061,2.481672767034295,114.13963768313624,0.0253643639295858,0.1323940884531337,0.1428571428571428,299.14781915625525,2.4285714285714284,0.16666666666666666,0.35294117647058826,"[0.192033383063972, 0.580182128585875, 0.15921653620898724, 0.14724991843104362, 0.10245807748287916, 0.10462361760437489, 0.14333316683769226]","[0.14115001913160086, 0.10757949016988277, 0.16351749654859304, 0.11261223070323467, 0.3511560996994376, 0.057452788576483727, 0.07721421122550964]","[499, 1131, 1737]",1737.0,"[0.1522372793406248, 1.252672627568245, 1.334325191564858]","[0.0034860828891396523, 0.09358750097453594, 0.48138263914734125]",2.0,283.0,283.0,OPTIMAL,8.525655606761575,45.12820512820513,0.4905185358286886
60,9,150,6750,8,750,2,10,3375,18.910493046045303,[2.0058876080438495],[16.904605438001454],OPTIMAL,340.0,340.0,11,"[750, 730, 720, 690, 660, 655, 595, 585, 575, 220, 570]",0.8721044300280818,"[0.8693500851639815, 0.8500774670763481, 0.8742671180664057, 0.8571868643554135, 0.7503185553469099, 0.9098725271536433, 0.8215510801843644, 0.6350576749890294, 0.738122238800629, 0.5624568904020574, 0.440227705118318]",0.440227705118318,0.0184607305907502,0.0028008971692152,"[0.14497245622451582, 0.21063896546088035, 0.1658044567557164, 0.223533873498812, 0.1752268547186127, 0.17413649768677766, 0.1570121563734494, 0.2025491663239053, 0.23571136055194078, 0.1027806075667195, 0.0796501543108399]","[108.72934216838686, 153.76644478644266, 119.37920886411581, 154.2383727141803, 115.64972411428438, 114.05940598483937, 93.4222330422024, 118.4912622994846, 135.53403231736596, 22.61173366467829, 45.40058795717874]","[1.8211151780228634, 2.9422303560457257, 1.9995207057482118, 2.407568569673162, 2.3077949837842913, 2.0816727670342945, 1.9916705917873145, 1.8326691068137175, 1.9374497314297223, 1.8844414256690611, 2.163345534068589]",1372.473145075659,2.9422303560457257,191.19079716249985,0.0283245625425925,0.139303852937553,0.0909090909090909,307.4969517397257,1.6363636363636365,0.1111111111111111,0.5,"[0.6638233689591289, 0.1589358588680625, 0.13560957089066505, 0.1366743389517069, 0.1179250655695796, 0.6163534196093678, 0.12300139106810093, 0.12117586005479097, 0.11533604841679335, 0.04881658125668764, 0.13375676702708006]","[0.11272949352860451, 0.1254465952515602, 0.121999635361135, 0.34549923054873943, 0.0793805094435811, 0.09133840352296829, 0.11210646294057369, 0.1274275779724121, 0.15836503822356462, 0.01839350536465645, 0.0448094978928566]","[679, 1598, 2471]",2471.0,"[0.20018706284463406, 1.631225292570889, 1.7239079345017672]","[0.004129139706492424, 0.1327373581007123, 0.8686450431123376]",2.0,438.0,438.0,OPTIMAL,12.038067835383115,28.823529411764707,1.5708910520060604
60,9,150,6750,8,750,2,10,3376,25.64903870411217,[1.776779068633914],[23.872259635478258],OPTIMAL,346.0,346.0,12,"[720, 720, 715, 640, 635, 605, 550, 545, 455, 355, 350, 460]",0.8508292297682784,"[0.8775705211309757, 0.7657781168936213, 0.7591914016962052, 0.8150201674675488, 0.7663448476891934, 0.8630573019234669, 0.8266181570125545, 0.780005050612107, 0.5812915574829549, 0.4919731062092884, 0.5697789342763683, 0.5763052412603984]",0.4919731062092884,0.0262388733486111,0.0020513005514649,"[0.1687062020631511, 0.15750871650674467, 0.1734576435356453, 0.13630470129227917, 0.1125153221377753, 0.19844998759781843, 0.34436118937794463, 0.13182049725719297, 0.07235635703606617, 0.10715266947182184, 0.16501851734202042, 0.12550946688454898]","[121.4684654854688, 113.40627588485616, 124.0222151279864, 87.23500882705868, 71.44722955748732, 120.06224249668016, 189.39865415786954, 71.84217100517017, 32.92214245141011, 38.039197662496754, 57.75648106970714, 57.73435476689253]","[2.174899462859444, 2.0721115178022864, 2.0816727670342945, 1.9374497314297219, 1.753784284836581, 2.0581408063218793, 3.172906783300598, 1.7586694929995879, 1.7364101958245477, 1.9470109806617302, 2.1306764272548713, 2.310786681274795]",1329.814098908093,3.172906783300598,244.4796604150092,0.0362192089503717,0.1838449905257938,0.0833333333333333,114.67303597936616,0.1666666666666666,0.1111111111111111,4.500000000000002,"[0.17935681249946356, 0.70503671746701, 0.14226548466831446, 0.132392724044621, 0.12662091478705406, 0.09807080589234829, 0.10376577638089657, 0.09810850489884615, 0.10664241388440132, 0.6724895313382149, 0.08254798594862223, 0.11876099929213524]","[0.12384364288300276, 0.08016269560903311, 0.12022948730736971, 0.12546986248344183, 0.07772837206721306, 0.144027859903872, 0.0812321649864316, 0.05908353812992573, 0.0481290053576231, 0.034205361269414425, 0.049209234304726124, 0.040999566204845905]","[867, 1758, 2593, 3540, 4593, 5695]",5695.0,"[0.25827614683657885, 1.7277204189449549, 1.8211757401004434, 1.9004360334947705, 1.9820220693945885, 1.9542029835283756]","[0.005472438409924507, 0.14095955528318882, 0.1487815510481596, 0.7579276924952865, 0.9802974900230765, 5.900080327875912]",5.0,347.0,347.0,OPTIMAL,25.752200415357947,0.2890173410404624,0.9959940622711118
60,9,150,6750,8,750,2,10,3377,24.00205863919109,[1.7978081032633781],[22.204250535927713],OPTIMAL,380.0,380.0,11,"[750, 745, 725, 710, 705, 705, 695, 505, 415, 395, 400]",0.8666337067998272,"[0.7606384555817837, 0.8563563487309221, 0.7680314209402653, 0.7916613126603816, 0.7382450172235784, 0.8837896039766463, 0.8256077409414692, 0.7349793912142066, 0.5710905547043341, 0.7548568793424056, 0.5191749845392761]",0.5191749845392761,0.0302538809335713,0.0034523396891917,"[0.138726128157602, 0.3233085547415358, 0.17987866389465812, 0.2096108832549537, 0.08591358745561474, 0.18170434810761427, 0.32142148355182215, 0.16185421211949397, 0.10234956604435778, 0.2518932211548838, 0.1331586683921638]","[104.0445961182015, 240.8648732824442, 130.41203132362713, 148.82372711101712, 60.56907915620839, 128.10156541586807, 223.3879310685164, 81.73637712034446, 42.47506990840848, 99.49782235617909, 53.263467356865526]","[2.0041952953019995, 2.3793997803874833, 1.9567281829069405, 2.391234016266303, 1.753784284836581, 2.2354570518708754, 2.174899462859444, 2.0143418738480126, 1.8027879450571576, 2.037449731429722, 2.0358363056226243]",1511.819492635013,2.391234016266303,198.6429524173327,0.0294285855433085,0.1313933001822712,0.0909090909090909,145.39348416060892,0.0909090909090909,0.1111111111111111,9.000000000000002,"[0.18414340633898973, 0.13796124793589115, 0.16096164658665657, 0.1517504621297121, 0.760107553564012, 0.1262947004288435, 0.13345145713537931, 0.09920041169971228, 0.09619790781289339, 0.0706734424456954, 0.10090946406126022]","[0.10874650254845619, 1.0188370859250426, 0.09153944347053766, 0.1298688966780901, 0.0862634964287281, 0.13190061878412962, 0.11271224822849035, 0.07349781133234501, 0.038400083780288696, 0.11591773014515638, 0.03323725052177906]","[723, 1665, 2554]",2554.0,"[0.2159102177247405, 1.6487650852650404, 1.320553063414991]","[0.004588339477777481, 0.24688867293298244, 0.6905897790566087]",2.0,463.0,463.0,OPTIMAL,12.399709592573345,21.84210526315789,1.935695224149994
60,9,150,6750,8,750,2,10,3378,5.399328470230103,[1.778528762049973],[3.6207997081801295],OPTIMAL,396.0,396.0,13,"[690, 690, 600, 595, 555, 525, 515, 485, 440, 315, 305, 300, 735]",0.8312943973152039,"[0.8873556413117165, 0.7830307702767422, 0.7837795323403896, 0.7891048156601697, 0.7618228806750679, 0.760397358650694, 0.6442712221864926, 0.8243065294286114, 0.573510081498689, 0.5926080552862486, 0.5981284697867885, 0.5307719340567107, 0.5358843370113698]",0.5307719340567107,0.0277671758115932,0.0042748600575811,"[0.19276825200337214, 0.11852308699835305, 0.1317984319564524, 0.18890103488527582, 0.1885477179084795, 0.2664899392908995, 0.21540703886470675, 0.2626120782050691, 0.04475807675112174, 0.09301637591953119, 0.1627987036984282, 0.13313806091749308, 0.09649852555018666]","[133.01009388232677, 81.78093002886361, 79.07905917387144, 112.39611575673912, 104.64398343920611, 139.90721812772222, 110.93462501532397, 127.36685792945852, 19.693553770493565, 29.300158414652323, 49.653604628020595, 39.941418275247926, 70.9264162793872]","[1.860461178211328, 2.418042804355663, 1.8980073204411536, 2.3558915194848717, 2.68645837742152, 2.579680087475448, 2.0706731225428117, 2.020695675251414, 1.61049318132113, 2.874899462859444, 1.9854474086596803, 1.8078483168809332, 2.394139766099701]",1354.741855500621,2.9470109806617306,256.10782077930776,0.0379418993747122,0.1890454773647475,0.0769230769230769,273.61028618678904,0.5384615384615384,0.1111111111111111,1.2857142857142858,"[0.17451206967234612, 0.1494132550433278, 0.7086882451549172, 0.13339808769524097, 0.10754536651074886, 0.10081596951931715, 0.11397427972406149, 0.08448056038469076, 0.08980052266269922, 0.08119302708655596, 0.05857259500771761, 0.06053090747445822, 0.7589140338823199]","[0.16288951504975557, 0.09729225281625986, 0.06903398968279362, 0.07112711295485497, 0.07712836097925901, 0.12978396099060774, 0.06894773617386818, 0.065193435177207, 0.036093343049287796, 0.028735192492604256, 0.026578452438116074, 0.027820429764688015, 0.06655184645205736]","[929, 1880, 2795, 3765, 4834]",4834.0,"[0.2761283088475466, 1.812338700518012, 1.9247160721570253, 1.9927978673949838, 2.0486753126606345]","[0.006007259711623192, 0.15247042197734118, 0.5416634110733867, 0.7992843519896269, 1.6362749766558409]",4.0,416.0,416.0,OPTIMAL,19.241535019129515,5.05050505050505,0.2806079902077567
60,9,150,6750,8,750,2,10,3379,15.185058259405196,"[2.231690051034093, 2.977081425487995]","[1.1815487388521433, 8.794738044030964]",OPTIMAL,317.0,317.0,12,"[685, 645, 645, 640, 590, 555, 540, 465, 445, 415, 395, 730]",0.83968143476735,"[0.8416129820166652, 0.7635486584625669, 0.8577407698933605, 0.7187715113636084, 0.7657386128960684, 0.8014854233117727, 0.7496498136310858, 0.6346338511648962, 0.7421593335528069, 0.6068192483301996, 0.6322264918675184, 0.4937145557390853]",0.4937145557390853,0.0216803855857758,0.0025434832488711,"[0.3137097007295279, 0.12822217008493472, 0.1963359783368534, 0.10470262486505907, 0.20530213343605294, 0.14492413155838857, 0.133635279298077, 0.1455637873095535, 0.2029766672868501, 0.13779027755276624, 0.10677947277211432, 0.06549372621291902]","[214.89114499972663, 82.70329970478289, 126.63670602727044, 67.00967991363781, 121.12825872727123, 80.43289301490566, 72.16305082096159, 67.68716109894237, 90.32461694264829, 57.182965184397986, 42.17789174498515, 47.81042013543088]","[2.369263919939839, 1.9697976516385836, 2.569861045518924, 1.9470109806617306, 1.9374497314297217, 2.7191224984640163, 2.860576875433823, 2.3258958026388674, 2.507777736767168, 1.8027879450571576, 1.9457023012308787, 1.9997699960853013]",1306.8691951190249,2.860576875433823,236.72110680406377,0.035069793600602,0.1811360369408072,0.0833333333333333,220.3174219302448,0.5,0.1111111111111111,1.5,"[0.206504849717021, 0.8616643389686942, 0.16365594416856766, 0.19771924801170826, 0.15149827580899, 0.13661988824605942, 0.16425697226077318, 0.8156947260722518, 0.09727915655821562, 0.12420524470508099, 0.10777848307043314, 0.2360447533428669]","[0.370373104698956, 0.17256535962224007, 0.16187807638198137, 0.1777564538642764, 0.1611895328387618, 0.10187997203320265, 0.12673859111964703, 0.07955999951809645, 0.07134812045842409, 0.0773792089894414, 0.06463178526610136, 0.0932899210602045]","[842, 1835]",1835.0,"[0.4123250152915716, 2.4200061364099383]","[0.00977856945246458, 1.0887925392016768]",1.0,524.0,524.0,OPTIMAL,12.679230927489698,65.29968454258675,1.197632438926768
60,9,150,6750,8,750,2,10,3380,5.897484946995974,[1.3150402661412954],[4.582444680854678],OPTIMAL,321.0,321.0,12,"[745, 740, 695, 660, 595, 580, 520, 510, 410, 380, 320, 595]",0.8374161397883697,"[0.9062207056736966, 0.8761556616872672, 0.7505243216687562, 0.7792542598225133, 0.7265684494123269, 0.7840642978714234, 0.7521536432067946, 0.6442054953327001, 0.4963128064307466, 0.5169339812984096, 0.6534264383308767, 0.5473936294329749]",0.4963128064307466,0.0275749758554279,0.0021358720757861,"[0.16592915498335906, 0.29331842133211117, 0.11078407790231463, 0.1365918272220718, 0.1263058032620302, 0.20541689674422256, 0.14205784232675908, 0.15875154140084743, 0.08093320576369817, 0.1456780407604432, 0.15766255644194435, 0.11628812613689923]","[123.61722046260249, 217.05563178576224, 76.99493414210868, 90.15060596656738, 75.15195294090798, 119.14180011164909, 73.87007800991472, 80.9632861144322, 33.18261436311625, 55.35765548896841, 50.452018061422194, 69.19143505145504]","[2.091234016266303, 2.3027879450571573, 2.0191224984640166, 1.9490036602205767, 1.8422303560457263, 2.5239031230800206, 1.8748994628594442, 2.1625365456828556, 1.6490036602205769, 1.9816727670342946, 1.6810827561468966, 1.7648060803387007]",1328.4381279596553,2.7191224984640163,263.30889546074854,0.0390087252534442,0.1982093783057595,0.0833333333333333,210.7204868535048,0.3333333333333333,0.1111111111111111,2.25,"[0.16642161179333925, 0.15385826770216227, 0.1537408521398902, 0.15027068741619587, 0.11940413992851973, 0.09441950637847185, 0.09706385526806116, 0.8402007399126887, 0.09778627660125494, 0.09879261068999767, 0.06083761528134346, 0.12115202751010656]","[0.15299632772803307, 0.2428119145333767, 0.09877598565071821, 0.09378851857036352, 0.09721725061535835, 0.10626960173249245, 0.07379217073321342, 0.06220264360308647, 0.04036174435168505, 0.03189618140459061, 0.04039550665766001, 0.05804545059800148]","[889, 1751, 2593, 3527]",3527.0,"[0.2383993649855256, 1.7336315959692001, 1.837884039618075, 1.902180484496057]","[0.005410961806774139, 0.14721156377345324, 0.15223774500191212, 1.3389135831966996]",3.0,384.0,384.0,OPTIMAL,14.778552236035466,19.626168224299064,0.3990570153831285
60,9,150,6750,8,750,2,10,3381,6.77227739430964,[2.2051920806989074],[4.5670853136107326],OPTIMAL,280.0,280.0,11,"[745, 725, 675, 660, 660, 655, 620, 520, 490, 320, 680]",0.8325412062994982,"[0.7554692082124763, 0.735104989233204, 0.8343080664080897, 0.6040608219344334, 0.7920107675639552, 0.8201023089067611, 0.7094983219348777, 0.6446727289896879, 0.715368465522742, 0.6213851053535968, 0.5361089074431331]",0.5361089074431331,0.0235170582697679,0.0018003720534633,"[0.1396704441172169, 0.25848826652804413, 0.2913505778479406, 0.09136709187422311, 0.14070143249007835, 0.13824285027301036, 0.15034956993745527, 0.12188674631111883, 0.1575377384550454, 0.1158753501205592, 0.09775224824816571]","[104.0544808673266, 187.403993232832, 196.66164004735992, 60.30228063698725, 92.86294544345171, 90.54906692882179, 93.21673336122227, 63.38110808178179, 77.19349184297225, 37.080112038578946, 66.47152880875268]","[2.067104584786617, 3.14023767648688, 2.1143418738480126, 2.0470109806617307, 2.165241802827332, 2.538207184632431, 2.2609943303143174, 2.009561249232008, 2.2912340162663027, 2.2258958026388673, 1.7585649094525848]",1330.8152695221172,3.14023767648688,261.63788823203004,0.0387611686269674,0.196599704124063,0.0909090909090909,174.46477791532982,0.9090909090909092,0.1111111111111111,0.9,"[0.18492849357426167, 0.15093681309372187, 0.714725598692894, 0.16718338429927826, 0.11733671184629202, 0.13310046214610338, 0.13687301706522703, 0.10995911713689566, 0.10677897743880749, 0.07645074743777514, 0.7726641716435552]","[0.08002874162048101, 0.12090695090591908, 0.10340697132050991, 0.11496266070753336, 0.09105669893324375, 0.11441596318036318, 0.07347073405981064, 0.08519114926457405, 0.058787042275071144, 0.033722312189638615, 0.05377306416630745]","[865, 1827, 2745, 3742]",3742.0,"[0.26850780937820673, 1.8527490803971887, 1.954355025663972, 2.0489784087985754]","[0.00580546073615551, 0.15878007374703884, 0.16495525930076838, 3.8268536953255534]",3.0,349.0,349.0,OPTIMAL,18.19167760759592,24.642857142857142,0.3722733845877898
60,9,150,6750,8,750,2,10,3382,14.935954477638006,"[2.243497439660132, 3.0208496674895287]","[1.1269037974998355, 8.54470357298851]",OPTIMAL,378.0,378.0,11,"[750, 740, 730, 690, 575, 560, 530, 520, 515, 430, 710]",0.852437809470771,"[0.7443539438017367, 0.8179580078700127, 0.8639373388131467, 0.7750212068160939, 0.779481430225066, 0.8287807901987323, 0.7637138255656825, 0.7967706182381449, 0.6516733545316759, 0.5565415803966299, 0.5545397723122902]",0.5545397723122902,0.0175992546697595,0.0013489451428809,"[0.12442140572050249, 0.1600206041650275, 0.22203803716311857, 0.15485285086252393, 0.19331034424831614, 0.32869442682926575, 0.2771441916069268, 0.30134204729699354, 0.14560847545405772, 0.11640029925594868, 0.12382451582346823]","[93.31605429037687, 118.41524708212036, 162.08776712907655, 106.84846709514152, 111.15344794278178, 184.06887902438882, 146.88642155167122, 156.69786459443665, 74.98836485883973, 50.05212868005793, 87.91540623466244]","[1.8422303560457258, 2.2202602597192627, 2.053784284836581, 2.213843293173833, 2.332919157699987, 2.9472434986105536, 2.5633077217729863, 2.3027879450571573, 2.0191224984640166, 2.06336663088177, 2.2306764272548714]",1535.5459395095638,2.9472434986105536,243.11589102600988,0.0360171690408903,0.1583253778154628,0.0909090909090909,286.4224706827823,0.0909090909090909,0.1111111111111111,9.000000000000002,"[0.2622445309534669, 0.8797759916633368, 0.19411698170006275, 0.1871921606361866, 0.14583503641188145, 0.12864422146230936, 0.14466921985149384, 0.13950377702713013, 0.8470139959827065, 0.12232194747775793, 0.2218082407489419]","[0.18282647151499987, 0.21513840649276972, 0.26082548685371876, 0.1333204722031951, 0.17079768888652325, 0.296918535605073, 0.2843999080359936, 0.1209691883996129, 0.08665312267839909, 0.05872388742864132, 0.1251636389642954]","[800, 1792, 2732]",2732.0,"[0.3685660669580102, 2.373695575632155, 2.4868643200024962]","[0.008521715179085732, 0.2860594969242811, 1.9352038847282529]",2.0,509.0,509.0,OPTIMAL,16.87049497757107,34.65608465608466,0.8853299501582502
